,UserId,Reputation,Views,UpVotes,DownVotes,PostId,Score,ViewCount,CommentCount,no_posted,CommentBins
40045,8927,1354,430,100,5,24764,1,593.8571428571429,4,45,Low
41719,9662,110,54,73,0,50377,4,118.0,0,5,Very Low
82633,42673,21,1,0,0,92417,0,38.0,0,3,Very Low
18015,2192,206,12,1,0,43883,1,77.0,2,6,Very Low
43060,10437,1,1,0,0,107615,0,13.0,0,1,Very Low
55847,17373,125,16,3,0,48623,0,115.0,0,4,Very Low
76748,35764,16,6,1,0,78741,3,526.0,4,2,Low
38505,8320,599,61,20,0,35087,4,345.0,0,25,Very Low
81173,40949,1,0,0,0,87993,0,16.0,3,1,Low
70567,29081,126,0,0,0,67228,5,321.0,8,1,Moderate
26455,4598,8814,516,314,11,37843,3,342.4,2,254,Very Low
10067,805,65272,5680,7035,143,100051,4,70.45176470588235,0,1720,Very Low
22341,3382,8009,3559,183,24,38098,2,100.96478873239437,3,425,Low
83365,43561,18,1,1,0,93343,3,74.0,10,1,Moderate
29372,5739,15236,2252,705,16,27347,0,1024.679389312977,1,397,Very Low
76541,35573,11,0,0,0,78317,2,102.0,8,1,Moderate
86490,46925,337,13,32,1,109831,2,145.0,1,20,Very Low
89118,53252,1,0,0,0,110321,0,10.0,0,1,Very Low
59618,21072,680,76,292,54,55861,0,174.57142857142856,6,35,Moderate
80607,40283,6,0,0,0,86632,1,18.0,1,1,Very Low
60114,21551,116,17,1,0,108206,3,65.0,6,4,Moderate
54286,16666,50,19,4,0,76737,2,125.0,7,10,Moderate
20686,2958,10470,655,210,6,38156,2,412.76987447698747,2,277,Very Low
16134,1764,7461,764,1264,8,13049,1,206.0,0,252,Very Low
76295,35386,1,0,0,0,77846,0,102.0,3,2,Low
43551,10662,131,10,1,0,26567,2,294.0,0,3,Very Low
72498,30557,196,7,6,0,92872,2,69.0,2,17,Very Low
69180,28545,43,65,12,0,99943,2,52.0,0,28,Very Low
75689,34874,361,26,22,7,80619,1,233.63636363636363,0,21,Very Low
76888,35917,1423,123,94,2,79100,2,73.75,11,23,Moderate
47035,11887,2555,284,460,57,38526,1,291.65384615384613,0,111,Very Low
31489,6446,1396,117,93,0,18373,1,253.125,2,48,Very Low
78468,36975,133,3,5,0,81490,1,87.0,0,3,Very Low
17236,2074,1239,124,2,0,88776,0,316.24,0,42,Very Low
15682,1679,3536,382,164,8,5799,5,391.75,1,101,Very Low
21776,3277,13898,2866,869,12,79919,3,233.0,8,286,Moderate
59890,21340,306,14,0,0,53269,3,960.0,1,13,Very Low
55713,17344,21,2,0,0,44763,4,327.0,2,1,Very Low
3807,273,1384,87,17,0,81866,1,142.57142857142856,1,48,Very Low
55963,17463,553,82,43,3,50071,1,214.3793103448276,5,17,Low
64226,24871,11,0,0,0,57306,2,58.0,3,2,Low
37548,8033,168,63,5,0,20289,1,426.84615384615387,1,12,Very Low
74653,32036,7227,991,2664,143,100927,2,252.6847290640394,2,269,Very Low
35839,7667,227,14,5,0,30385,0,189.0,0,7,Very Low
42831,10322,661,98,137,6,25797,1,423.3636363636364,4,26,Low
88755,52725,6,0,0,0,109218,1,18.0,1,1,Very Low
72801,30775,1,1,0,0,71210,0,19.0,0,1,Very Low
70381,28986,186,19,30,1,109523,0,44.0,3,8,Low
7941,686,44152,7357,2156,82,81630,1,179.6,2,1598,Very Low
47211,11954,966,124,33,0,7572,1,400.88461538461536,0,25,Very Low
16704,1913,1175,98,65,0,49311,2,345.0,0,42,Very Low
73778,31494,1,2,0,0,72776,0,202.0,1,1,Very Low
83773,44063,306,9,14,0,94787,0,40.45454545454545,0,10,Very Low
45635,11242,390,47,13,0,28242,1,306.0,6,29,Moderate
62669,23826,16,1,0,0,67280,3,143.0,1,3,Very Low
61407,22089,16,1,0,0,52427,1,382.0,0,2,Very Low
51861,14323,201,22,9,0,45450,2,150.0,3,5,Low
25530,4496,1015,190,2,0,11419,1,635.0,0,48,Very Low
88260,52157,6,0,0,0,108097,1,9.0,0,1,Very Low
39117,8489,372,27,41,0,22447,0,199.0,0,6,Very Low
56122,17590,192,34,31,0,57123,1,376.0,0,26,Very Low
40550,9171,328,36,2,0,39238,1,102.0,6,23,Moderate
26789,4693,145,10,2,0,11043,1,857.0,9,4,Moderate
11438,919,87393,20932,11273,779,5632,4,872.8861538461538,0,1204,Very Low
45219,11032,22275,7395,2619,42,37604,1,479.7012987012987,0,966,Very Low
10315,805,65272,5680,7035,143,111322,2,310.28235294117644,10,1720,Moderate
32542,6849,16,3,0,0,17004,1,258.0,1,2,Very Low
27014,4781,106,1,1,0,11309,1,118.0,6,1,Moderate
34032,7290,37083,5554,8641,125,18965,3,1205.750865051903,0,827,Very Low
30034,5836,11489,1319,683,18,33221,2,400.75,0,265,Very Low
73800,31507,56,16,2,0,72842,1,64.0,2,12,Very Low
80824,40506,108,0,1,0,87046,1,86.0,1,1,Very Low
18662,2425,1230,238,51,3,86253,0,113.5,1,32,Very Low
88928,52978,1,0,0,0,109755,0,60.0,7,1,Moderate
53316,16049,1460,183,288,1,55253,4,479.1666666666667,2,83,Very Low
71132,29512,11,0,0,0,68257,2,82.0,1,1,Very Low
65475,25865,111,2,0,0,70935,2,34.0,5,1,Low
73718,31455,11,9,0,0,79587,1,146.33333333333334,2,2,Very Low
80562,40252,306,30,49,1,105704,1,50.0,2,25,Very Low
47499,12046,129,15,1,0,34786,1,497.42857142857144,0,7,Very Low
67459,27413,21,3,0,0,62804,2,310.0,0,1,Very Low
82643,42684,1,1,0,0,91654,0,43.0,0,1,Very Low
63089,24055,35,8,0,0,68150,0,310.0,0,2,Very Low
65603,25951,26,4,0,0,59689,5,121.0,0,1,Very Low
65916,26173,304,28,12,0,61854,1,376.0,0,10,Very Low
36256,7828,8635,666,49,110,26653,3,1370.5,2,388,Very Low
75669,34864,15,3,0,0,78091,0,51.0,0,6,Very Low
13092,1001,111,2,2,0,1895,2,365.0,3,1,Low
65523,25932,68,11,0,0,60245,3,326.0,0,7,Very Low
73338,31261,75,46,0,0,87297,1,72.0,9,23,Moderate
21355,3242,106,4,6,0,69135,0,115.0,1,1,Very Low
52957,14860,1285,261,94,60,58553,1,531.0188679245283,0,79,Very Low
28493,5405,407,164,40,0,13948,1,281.0,5,68,Low
39852,8783,565,279,22,0,41379,0,246.0,3,39,Low
29790,5829,2452,199,242,4,58622,1,132.2,6,51,Moderate
80469,40132,1,0,0,0,86365,0,82.5,3,1,Low
41063,9394,9800,946,1273,54,25103,2,186.85714285714286,0,227,Very Low
18276,2387,249,22,4,0,28384,3,49.0,0,10,Very Low
37487,8013,7972,662,108,6,91359,1,58.46153846153847,0,320,Very Low
77565,36374,1,0,0,0,80015,0,25.0,0,1,Very Low
25279,4376,8164,611,194,3,62250,3,56.6595744680851,3,115,Low
3202,230,1233,106,170,2,10343,4,1048.0,0,35,Very Low
58066,19914,63,6,3,0,48324,3,716.0,0,5,Very Low
20591,2958,10470,655,210,6,15232,1,632.18410041841,3,277,Low
58985,20757,1,0,0,0,49814,0,134.0,3,1,Low
6022,601,13478,1286,283,17,37803,1,170.22764227642276,4,380,Low
45345,11058,133,22,9,0,28363,0,423.0,7,5,Moderate
196,-1,1,0,5007,1920,90672,0,507.14864864864865,0,211,Very Low
19661,2775,2430,155,156,2,10691,2,591.2972972972973,1,67,Very Low
63039,24000,719,160,52,35,88057,2,89.66666666666667,1,28,Very Low
32433,6793,573,59,66,1,66652,2,129.0,3,20,Low
10718,881,1118,62,6,2,2449,2,774.0833333333333,0,26,Very Low
49390,13010,50,32,0,0,45662,1,284.0,0,7,Very Low
81463,41270,55,6,0,0,90260,1,267.8,7,12,Moderate
66972,27023,6,1,0,0,62013,1,88.0,5,1,Low
38443,8286,131,28,24,0,39303,1,111.0,4,3,Low
84748,44805,16,0,0,0,96018,3,49.0,1,1,Very Low
89859,54387,1,0,0,0,112585,0,37.333333333333336,1,1,Very Low
29751,5795,452,58,152,0,57894,4,208.33333333333331,2,24,Very Low
87458,49090,125,4,0,0,105186,1,43.0,6,2,Moderate
49457,13041,36,7,40,0,68571,-1,400.0,1,8,Very Low
57347,18399,21,1,0,0,47080,2,142.0,0,3,Very Low
85854,46119,28,3,1,0,111759,5,81.0,0,1,Very Low
29965,5836,11489,1319,683,18,18360,1,670.9473684210526,0,265,Very Low
79664,38281,116,8,30,0,86203,0,69.2,0,4,Very Low
65249,25672,40,11,2,0,61637,2,98.0,0,9,Very Low
54221,16651,36,5,0,0,43138,2,454.5,7,1,Moderate
90428,55436,1,0,0,0,114743,0,4.0,0,1,Very Low
84896,44965,2062,99,13,0,97286,2,25.846153846153847,1,77,Very Low
72485,30545,21,3,0,0,81126,1,304.3333333333333,0,2,Very Low
37517,8013,7972,662,108,6,109111,3,9.5,4,320,Low
28377,5339,1863,238,224,13,113513,5,52.0,0,67,Very Low
614,25,4968,641,328,23,66781,2,412.7959183673469,2,137,Very Low
47878,12307,160,20,1,0,70838,2,87.0,2,12,Very Low
73346,31261,75,46,0,0,97689,1,66.0,7,23,Moderate
35864,7690,1033,34,18,0,44631,3,424.3333333333333,0,26,Very Low
20766,2959,79,10,5,0,6377,3,228.0,1,11,Very Low
15454,1569,3015,188,151,2,16936,5,902.6315789473684,2,82,Very Low
78040,36610,361,15,9,0,80597,3,28.363636363636363,0,10,Very Low
32928,6961,2413,266,152,11,60055,3,222.48148148148147,6,105,Moderate
65042,25433,3680,344,608,30,94221,0,229.0,0,157,Very Low
31557,6479,203,23,16,0,82016,1,57.0,3,21,Low
32152,6649,148,24,53,0,87554,1,66.2,1,18,Very Low
2530,183,22625,4069,2496,45,56849,1,391.7857142857143,0,493,Very Low
89007,53093,1,0,0,0,109985,0,23.0,2,1,Very Low
10364,805,65272,5680,7035,143,112883,4,357.66823529411766,0,1720,Very Low
51173,13935,110,24,8,0,61019,2,129.0,0,12,Very Low
46194,11588,169,18,19,9,72822,2,204.0,1,9,Very Low
77021,36038,18,1,0,0,79343,3,114.0,1,1,Very Low
72819,30809,44,6,0,0,71390,4,153.0,2,2,Very Low
71674,29943,306,18,23,1,70995,1,119.0,7,22,Moderate
90459,55508,1,4,0,0,114938,0,14.0,0,3,Very Low
46959,11877,11,0,0,0,56368,0,140.4,0,2,Very Low
63834,24617,1320,344,198,12,60091,1,314.375,0,52,Very Low
90010,54651,21,6,0,0,113129,1,23.333333333333332,2,2,Very Low
8204,686,44152,7357,2156,82,102602,1,30.258064516129032,1,1598,Very Low
30351,5908,28,1,0,0,14557,5,225.0,4,1,Low
7031,686,44152,7357,2156,82,34152,3,497.22727272727275,0,1598,Very Low
20084,2820,307,14,12,0,20209,3,954.0,7,9,Moderate
70148,28794,1,0,0,0,66486,0,24.0,5,1,Low
6779,686,44152,7357,2156,82,15680,3,1005.2884615384615,0,1598,Very Low
54696,16912,137,23,8,0,96599,1,121.33333333333333,1,7,Very Low
32175,6664,300,11,26,0,26406,2,746.6363636363636,0,12,Very Low
86252,46638,161,12,7,0,103306,0,288.18181818181813,0,10,Very Low
40445,9146,225,97,20,2,41923,4,505.0,0,19,Very Low
14268,1248,173,25,2,0,15834,1,357.5,0,10,Very Low
61215,22047,13806,2722,401,200,70897,3,243.9942196531792,6,345,Moderate
32427,6793,573,59,66,1,30186,1,890.3333333333333,0,20,Very Low
63194,24091,125,15,7,0,62635,1,24.5,3,7,Low
88866,52882,11,0,0,0,109538,2,36.0,4,1,Low
20433,2921,1177,153,804,48,31866,0,224.8181818181818,0,48,Very Low
47658,12147,665,86,62,1,51377,1,327.0,0,41,Very Low
8897,805,65272,5680,7035,143,51136,1,727.1105919003115,2,1720,Very Low
88124,52000,6,2,0,0,107779,0,32.0,4,3,Low
38873,8413,4193,462,2319,22,38604,4,579.5081967213115,1,60,Very Low
61442,22114,143,15,7,0,56002,0,108.0,0,11,Very Low
67985,27763,19,11,0,0,82539,0,27.0,0,6,Very Low
90192,54964,1,0,0,0,113813,0,42.0,2,1,Very Low
59673,21136,6,0,0,0,50597,1,36.0,3,1,Low
89707,54185,1,1,0,0,112113,0,21.0,2,1,Very Low
10277,805,65272,5680,7035,143,109933,1,273.5341176470588,0,1720,Very Low
89414,53802,1,0,0,0,111359,0,12.0,0,1,Very Low
55556,17230,10690,1040,3079,163,93044,2,236.9010989010989,0,290,Very Low
54697,16914,6,6,0,0,43932,1,166.0,4,1,Low
37339,8013,7972,662,108,6,59752,4,103.81818181818181,0,320,Very Low
9766,805,65272,5680,7035,143,87738,4,543.5103448275862,2,1720,Very Low
15516,1573,673,162,26,0,4825,3,576.2631578947369,0,19,Very Low
75981,35120,1,3,0,0,78002,0,67.0,0,2,Very Low
73365,31264,459,34,12,3,72702,0,194.92857142857142,3,32,Low
62516,23717,131,8,0,0,54730,2,161.75,10,3,Moderate
77334,36172,41,11,1,0,115165,1,125.80000000000001,2,4,Very Low
88508,52462,1,0,0,0,108702,0,18.0,0,1,Very Low
49424,13034,131,5,0,0,33534,1,104.0,1,2,Very Low
41334,9432,31,1,0,0,23672,1,201.0,2,2,Very Low
23479,3812,83,23,17,0,24046,5,311.0,1,6,Very Low
73605,31402,11,0,0,0,72586,2,123.0,0,1,Very Low
76621,35670,1,0,0,0,78536,0,32.0,2,2,Very Low
81335,41164,123,4,2,0,88377,4,166.0,4,1,Low
37354,8013,7972,662,108,6,61581,1,273.15999999999997,3,320,Low
68819,28339,16,0,1,0,65183,3,75.0,0,1,Very Low
88476,52432,461,23,16,0,109511,0,76.2,0,29,Very Low
50569,13581,76,6,2,0,35080,2,555.3333333333333,3,3,Low
87237,48785,73,6,4,0,105881,0,58.0,1,5,Very Low
1366,88,14082,3320,4235,126,11705,1,978.9333333333334,0,339,Very Low
66451,26463,106,0,0,0,60785,1,28.0,0,1,Very Low
82094,42013,1,0,0,0,90186,0,36.0,0,1,Very Low
48559,12540,500,52,20,2,105873,1,83.0,3,18,Low
66953,26997,70,10,5,0,84230,4,73.0,0,7,Very Low
90231,55023,6,0,0,0,114634,0,13.0,0,3,Very Low
78306,36804,199,9,5,0,93709,0,61.0,1,13,Very Low
75905,35091,60,15,2,0,86213,0,45.0,0,9,Very Low
33187,7071,7663,878,550,21,40973,1,83.16666666666666,1,274,Very Low
20371,2912,263,83,107,0,35012,2,759.0,2,12,Very Low
63731,24518,11,1,0,0,56503,2,125.0,3,1,Low
49844,13154,283,49,0,0,48001,3,230.0,2,26,Very Low
30324,5892,256,17,10,0,49014,0,614.0,1,9,Very Low
87263,48825,31,4,1,0,104865,5,128.0,1,2,Very Low
90458,55505,6,2,0,0,114928,1,14.0,0,1,Very Low
80637,40322,56,29,0,0,97875,0,22.0,1,9,Very Low
50753,13665,1,1,0,0,35273,0,29.0,3,1,Low
88917,52957,106,2,0,0,110625,0,50.0,0,2,Very Low
39680,8701,38,6,18,0,22766,3,137.0,7,3,Moderate
49538,13047,4577,250,79,3,73769,5,341.8679245283019,0,123,Very Low
45202,11032,22275,7395,2619,42,37419,0,414.57142857142856,14,966,High
28779,5494,814,46,68,18,14339,3,302.4117647058823,0,32,Very Low
30696,6040,65,19,1,0,14946,1,440.0,5,4,Low
19309,2669,6078,776,1146,351,46203,1,244.6,1,291,Very Low
35902,7712,58,7,2,0,23152,5,1031.0,2,3,Very Low
62337,22543,873,37,80,1,62140,2,276.0,3,31,Low
29665,5764,446,77,20,0,44157,3,1313.3333333333333,0,9,Very Low
5075,449,12813,1089,1607,57,4654,3,371.93065693430657,1,260,Very Low
27558,4872,1183,140,157,15,56058,2,73.0,0,21,Very Low
76927,35936,21,0,0,0,79121,2,47.0,0,1,Very Low
41201,9394,9800,946,1273,54,76747,1,231.29166666666666,5,227,Low
82291,42238,31,10,0,0,90817,4,138.0,1,2,Very Low
28759,5494,814,46,68,18,13405,4,138.88235294117646,0,32,Very Low
36105,7789,248,31,15,0,34983,1,563.75,0,7,Very Low
80974,40716,9,2,0,0,87498,1,50.0,1,1,Very Low
29773,5816,21,0,0,0,14228,4,308.0,1,1,Very Low
21217,3077,357,73,58,1,109949,1,116.0,7,18,Moderate
63792,24587,154,25,16,0,114911,0,23.0,7,7,Moderate
335,6,457,114,47,0,23750,5,228.0,0,12,Very Low
50347,13516,451,52,17,1,66072,2,96.0,0,39,Very Low
65796,26094,21,5,0,0,82863,0,25.0,0,5,Very Low
84159,44281,68,5,0,0,97742,3,34.0,1,7,Very Low
37998,8137,1047,176,25,2,27722,0,677.0,2,66,Very Low
3552,253,5309,1147,1160,5,20335,1,423.3333333333333,0,180,Very Low
84968,44969,45,8,2,0,110486,3,132.0,1,7,Very Low
43325,10524,2384,163,55,20,101403,0,569.2413793103449,0,83,Very Low
66263,26338,4800,515,1781,47,96251,5,153.5878787878788,8,191,Moderate
66584,26611,16,0,4,0,79146,0,65.0,0,4,Very Low
37089,7972,11631,1050,1230,187,51254,1,719.7892376681615,1,340,Very Low
82040,41941,6,1,0,0,90035,0,120.0,4,4,Low
26595,4598,8814,516,314,11,82241,1,154.60119047619048,2,254,Very Low
67281,27306,11,3,0,0,68233,1,73.5,0,1,Very Low
77724,36465,184,20,81,3,81802,2,229.5,2,16,Very Low
8621,795,5606,967,1547,8,8638,3,306.0,2,225,Very Low
5123,449,12813,1089,1607,57,6521,3,302.7335766423357,4,260,Low
14526,1329,1665,335,91,5,33931,2,671.0,2,71,Very Low
28810,5503,437,63,177,0,58366,3,283.0,2,15,Very Low
78199,36738,64,19,13,0,109874,0,31.0,0,14,Very Low
87957,49793,40,18,4,0,112383,2,76.0,11,7,Moderate
80428,40124,137,23,2,0,88779,0,128.0,1,40,Very Low
66898,26951,1,0,0,0,61878,0,213.0,2,1,Very Low
83953,44269,4767,397,363,41,95316,0,108.9090909090909,0,213,Very Low
22121,3382,8009,3559,183,24,10408,0,43.640845070422536,0,425,Very Low
9061,805,65272,5680,7035,143,55649,1,1253.0856697819315,5,1720,Low
78846,37392,33,7,1,0,99277,4,43.0,0,4,Very Low
63658,24498,1088,84,24,1,94203,1,520.6857142857143,1,34,Very Low
42312,10043,90,5,2,0,25066,3,166.0,0,4,Very Low
64923,25428,123,9,3,0,58539,0,119.0,3,4,Low
52556,14730,1443,301,386,2,71124,1,36.0,0,73,Very Low
33193,7071,7663,878,550,21,43014,1,84.0,2,274,Very Low
34134,7290,37083,5554,8641,125,25572,2,1143.280276816609,2,827,Very Low
1669,139,758,241,41,0,24990,4,395.1666666666667,4,19,Low
81887,41777,36,1,0,0,89715,0,75.5,0,3,Very Low
77358,36205,13,1,0,0,79685,2,79.0,3,1,Low
79649,38256,11,2,0,0,83922,2,168.0,0,1,Very Low
41072,9394,9800,946,1273,54,25944,5,200.83928571428572,1,227,Very Low
88411,52383,1,0,0,0,108532,0,37.0,2,2,Very Low
47283,11981,5850,655,343,8,35119,1,491.57142857142856,0,114,Very Low
48125,12359,787,113,652,3,76088,0,102.17647058823529,2,30,Very Low
84400,44511,31,1,0,0,95296,3,22.0,1,1,Very Low
89407,53783,1,0,0,0,111344,0,8.0,0,1,Very Low
29451,5739,15236,2252,705,16,37546,3,676.1145038167939,5,397,Low
32270,6720,273,18,3,0,93464,1,128.0,6,20,Moderate
85644,45876,120,19,7,0,109649,1,84.33333333333333,0,17,Very Low
75198,32469,1,1,0,0,74906,0,83.0,2,1,Very Low
80598,40275,6,1,0,0,88046,0,38.0,1,2,Very Low
42025,9899,130,9,25,0,27230,5,218.0,6,2,Moderate
63645,24498,1088,84,24,1,60707,2,913.6571428571428,7,34,Moderate
38430,8261,11,0,0,0,20388,2,264.0,0,1,Very Low
56572,17868,78,7,1,0,83203,5,451.0,0,1,Very Low
14307,1265,451,110,19,0,6415,4,195.375,2,13,Very Low
9831,805,65272,5680,7035,143,90174,2,410.8206896551724,0,1720,Very Low
53483,16134,306,38,0,0,93322,1,222.41666666666697,4,12,Low
64217,24867,41,3,1,0,57405,3,46.0,0,2,Very Low
60275,21599,1888,286,1243,39,81215,0,180.39999999999998,0,154,Very Low
41778,9697,106,1,0,0,24335,1,144.0,0,1,Very Low
15151,1443,672,91,149,0,6520,4,257.0,1,32,Very Low
32605,6872,121,9,3,0,21444,2,657.8571428571429,1,2,Very Low
79973,39588,325,10,7,1,111600,0,192.66666666666669,0,15,Very Low
76573,35599,3,0,0,0,78379,0,55.0,4,3,Low
26178,4505,25123,1245,582,4,99017,4,1369.114803625378,2,661,Very Low
71736,30016,71,12,0,0,103037,0,72.19999999999999,2,12,Very Low
45588,11217,105,4,0,0,28138,-1,243.0,5,3,Low
7010,686,44152,7357,2156,82,33279,1,461.75,0,1598,Very Low
27511,4862,3544,460,358,3,90389,1,171.0,3,76,Low
6155,601,13478,1286,283,17,73711,4,87.05813953488372,6,380,Moderate
49068,12797,18,2,0,0,35715,2,471.0,0,2,Very Low
1628,124,121,8,8,0,9587,1,633.0,0,4,Very Low
61905,22407,184,26,21,0,112112,0,26.0,0,10,Very Low
70030,28746,16108,1673,63,6,110055,3,81.0,0,417,Very Low
80541,40230,3,4,0,0,86552,0,194.0,0,1,Very Low
63091,24056,332,10,0,0,55492,3,278.25,0,7,Very Low
40138,8967,1,10,0,0,22270,5,376.5,1,1,Very Low
49482,13047,4577,250,79,3,51803,5,493.2173913043478,4,123,Low
14005,1124,3000,456,140,7,4793,3,956.0,5,49,Low
33830,7250,6216,338,625,56,44957,2,460.0,4,149,Low
13320,1005,3679,870,325,0,87502,3,155.0,9,292,Moderate
88642,52555,1,0,0,0,108874,0,26.0,2,2,Very Low
42792,10290,23,5,1,0,25661,4,606.0,4,1,Low
21241,3098,282,20,8,0,13846,0,457.3333333333333,0,11,Very Low
38576,8373,2182,378,79,8,48984,1,401.75,4,22,Low
54570,16842,111,4,0,0,43570,2,291.0,1,1,Very Low
46901,11867,3174,540,244,4,46636,0,373.22222222222223,0,80,Very Low
44894,11032,22275,7395,2619,42,32898,3,935.3793103448276,0,966,Very Low
85220,45326,182,13,10,0,107516,0,49.0,2,11,Very Low
77508,36306,108,7,0,0,85989,1,253.0,0,4,Very Low
83722,44022,21,2,0,0,94224,2,19.0,0,1,Very Low
87154,48717,1,0,0,0,104117,0,11.0,1,1,Very Low
52779,14826,244,29,16,0,67986,0,260.0,0,23,Very Low
72644,30644,6,1,0,0,70874,1,78.0,0,1,Very Low
84854,44939,104,4,18,0,97371,1,16.0,0,11,Very Low
1987,159,18283,3781,1014,59,72283,1,449.08641975308643,5,293,Low
413,8,6764,1089,604,25,3295,2,977.0,2,121,Very Low
20365,2911,101,2,3,0,71943,0,1460.0,0,1,Very Low
82735,42766,26,4,0,0,91872,5,407.0,0,1,Very Low
78439,36924,1,0,0,0,81400,0,146.0,2,1,Very Low
21519,3270,221,53,4,0,8800,2,196.0,4,9,Low
54534,16817,25,0,0,0,47115,2,605.0,2,2,Very Low
32903,6961,2413,266,152,11,32782,3,137.0,1,105,Very Low
65977,26206,735,25,7,1,70571,5,101.51851851851852,2,26,Very Low
81438,41264,6,0,0,0,88618,1,51.0,0,1,Very Low
68929,28420,165,9,6,0,113880,0,38.0,1,10,Very Low
31801,6578,111,2,0,0,16279,1,497.0,0,1,Very Low
52696,14803,2241,121,96,2,62716,4,203.0,2,83,Very Low
21664,3277,13898,2866,869,12,30046,2,388.38961038961037,0,286,Very Low
46389,11691,166,8,1,0,29673,1,640.0,2,11,Very Low
57994,19879,2336,260,339,8,49724,4,341.8181818181818,1,54,Very Low
22623,3432,995,82,79,0,9316,4,320.71428571428567,0,22,Very Low
59202,20884,423,88,4,0,54993,0,472.0,6,34,Moderate
6110,601,13478,1286,283,17,66428,3,125.47058823529412,5,380,Low
75111,32397,264,20,31,0,83517,3,76.0,0,31,Very Low
11223,900,1054,87,221,0,46447,3,200.0,5,32,Low
40782,9244,191,20,0,0,77081,0,189.0,2,14,Very Low
60650,21856,28,9,3,0,55734,4,94.0,3,2,Low
89130,53276,76,24,0,0,110401,2,27.0,2,4,Very Low
36846,7972,11631,1050,1230,187,22025,5,355.9761904761905,0,340,Very Low
24550,4253,19585,6948,155,56,71007,2,94.8896103896104,1,450,Very Low
23049,3591,304,30,55,0,34865,0,678.0,0,17,Very Low
53997,16516,1,2,0,0,41855,0,102.0,5,1,Low
88525,52490,106,0,0,0,110029,1,27.0,3,1,Low
32437,6793,573,59,66,1,105924,1,36.0,0,20,Very Low
42479,10090,6,2,0,0,25248,1,160.0,0,1,Very Low
83347,43553,11,4,0,0,93330,2,25.0,2,1,Very Low
31733,6552,1453,241,111,3,17742,4,756.5384615384615,1,34,Very Low
68282,27908,16,0,0,0,64049,3,198.0,0,1,Very Low
54901,17025,79,13,7,0,78028,2,76.0,4,12,Low
28499,5405,407,164,40,0,14565,3,156.0,1,68,Very Low
69592,28732,941,488,76,0,110253,0,118.2,0,72,Very Low
44120,10904,16,2,0,0,27208,3,130.0,0,1,Very Low
17644,2116,18088,3899,3274,43,73927,1,442.89156626506025,5,363,Low
51831,14289,329,47,24,1,74617,2,70.0,0,37,Very Low
9451,805,65272,5680,7035,143,71596,2,670.28,0,1720,Very Low
52290,14602,21,7,3,0,55020,0,106.0,0,7,Very Low
57545,18530,18,12,1,0,69164,0,124.0,5,2,Low
71614,29908,1,2,0,0,69185,0,108.0,0,2,Very Low
88332,52253,51,0,2,0,108280,2,83.0,9,3,Moderate
17866,2129,3375,276,92,5,83333,1,154.37662337662337,0,111,Very Low
19134,2669,6078,776,1146,351,12092,1,379.46938775510205,0,291,Very Low
13562,1036,8236,1305,11442,43,47231,0,240.35616438356163,0,187,Very Low
37209,8010,241,17,0,0,19833,5,100.0,0,3,Very Low
37061,7972,11631,1050,1230,187,49524,1,797.5112107623319,1,340,Very Low
53224,16008,51,9,0,0,40569,5,294.5,0,1,Very Low
42536,10119,327,25,10,0,103945,0,19.8,1,23,Very Low
55785,17359,1597,126,183,5,62252,2,81.0,0,99,Very Low
64232,24879,6,2,0,0,57323,1,165.0,4,1,Low
78433,36916,1,0,0,0,81377,0,45.0,0,1,Very Low
59356,20980,366,109,7,0,76986,1,109.5,0,26,Very Low
62586,23775,16,3,2,0,54994,1,123.0,0,2,Very Low
73125,31132,6,0,0,0,72043,1,32.0,0,2,Very Low
76379,35435,8,1,0,0,77953,1,104.0,1,1,Very Low
88000,51849,26,1,0,0,107446,5,70.0,1,1,Very Low
86525,47984,17,4,5,0,102631,2,92.0,0,4,Very Low
59238,20892,11,2,0,0,50119,2,120.0,1,1,Very Low
50954,13803,140,13,6,0,59080,0,213.0,2,2,Very Low
17299,2111,915,44,71,7,14723,2,123.54545454545455,2,21,Very Low
68240,27869,138,5,11,0,63944,2,177.0,5,2,Low
55493,17230,10690,1040,3079,163,77960,3,249.36263736263737,0,290,Very Low
86990,48554,178,12,7,1,108639,0,43.0,0,13,Very Low
77046,36041,2538,252,15,5,88305,0,103.08571428571429,0,179,Very Low
86732,48211,13,0,0,0,103046,2,47.0,6,1,Moderate
60044,21483,1,4,0,0,51624,0,250.0,3,1,Low
6031,601,13478,1286,283,17,41478,2,170.8130081300813,2,380,Very Low
41597,9588,83,14,4,0,28811,4,334.0,2,4,Very Low
26644,4598,8814,516,314,11,103454,1,136.8095238095238,0,254,Very Low
66318,26342,11,2,0,0,61421,0,633.0,0,3,Very Low
699,26,3150,257,138,7,10843,4,50.92307692307692,2,59,Very Low
3939,279,6176,374,578,8,27687,0,395.55900621118013,5,158,Low
62272,22505,1,0,0,0,58078,0,79.0,4,1,Low
68833,28345,197,9,6,0,115202,0,17.0,4,11,Low
